"vocab","reading","english","my_meaning","example_jp","example_en","example","lesson","section","page","textbook"
"成長する","せいちょうする","to grow","to grow, grow up","子供（こども）はあっという間（ま）に成長（せいちょう）する。","Children grow up in no time.","","11","知って楽しむ","21","できる日本語 中級 本冊"
"授乳する","じゅにゅうする","to breast feed","to breastfeed","三時間（さんじかん）ごとに授乳（じゅにゅう）する。","She breastfeeds every three hours.","","11","知って楽しむ","21","できる日本語 中級 本冊"
"サポートする","サポートする","to support","to support","新人（しんじん）をサポートする。","I support the new employee.","","11","知って楽しむ","21","できる日本語 中級 本冊"
"泣き止む","なきやむ","to stop crying","to stop crying","抱（だ）っこしたら赤（あか）ちゃんが泣（な）き止（や）んだ。","The baby stopped crying when I held it.","","11","知って楽しむ","21","できる日本語 中級 本冊"
"できる限り","できるかぎり","as much as possible","as much as one can / to the best of one's ability","できる限（かぎ）りのことをした。","I did everything I could.","","11","知って楽しむ","21","できる日本語 中級 本冊"
"癒す","いやす","to calm","to heal / soothe / comfort","温泉（おんせん）が疲（つか）れを癒（いや）してくれる。","The hot spring soothes my fatigue.","","11","知って楽しむ","21","できる日本語 中級 本冊"
"今日このごろ","きょうこのごろ","nowadays","these days / lately","すっかり春（はる）らしくなった今日（きょう）このごろです。","These days it's become quite spring-like.","","11","知って楽しむ","21","できる日本語 中級 本冊"
"現状","げんじょう","the actual situation","the current situation / present state","まず現状（げんじょう）を把握（はあく）しよう。","Let's first grasp the current situation.","","11","知って楽しむ","21","できる日本語 中級 本冊"
"気楽（な）","きらく","carefree","relaxed / easygoing / carefree","気楽（きらく）に考（かんが）えればいい。","You can take it easy about it.","","11","1","21","できる日本語 中級 本冊"
"ヘルシー（な）","ヘルシー","healthy","healthy","ヘルシーな食事（しょくじ）を心（こころ）がけている。","I make an effort to eat healthy meals.","","11","1","21","できる日本語 中級 本冊"
"目がない","めがない","to have an unlimited appetite for","to have a weakness for / love (sth) to no end","彼（かれ）は甘（あま）い物（もの）に目（め）がない。","He has a real weakness for sweets.","","11","1","21","できる日本語 中級 本冊"
"取り上げる","とりあげる","to bring up","to take up / feature (a topic); also to take away","ニュースがその事件（じけん）を取（と）り上（あ）げた。","The news featured that incident.","","11","1","21","できる日本語 中級 本冊"
"新入生","しんにゅうせい","freshman","new student, freshman","新入生（しんにゅうせい）は緊張（きんちょう）した様子（ようす）だった。","The new students looked nervous.","","11","1","21","できる日本語 中級 本冊"
"家庭","かてい","household","home / family / household","明（あか）るい家庭（かてい）を作（つく）りたい。","I want to build a cheerful home.","","11","1","21","できる日本語 中級 本冊"
"調査する","ちょうさする","to survey","to survey, investigate","事故（じこ）の原因（げんいん）を調査（ちょうさ）する。","They investigate the cause of the accident.","","11","1","21","できる日本語 中級 本冊"
"このたび","このたび","on this occasion","on this occasion / recently (formal)","このたびは大変（たいへん）お世話（せわ）になりました。","Thank you very much for your help on this occasion.","","11","1","21","できる日本語 中級 本冊"
"首都圏","しゅとけん","metropolitan area","the greater metropolitan area (esp. around Tokyo)","首都圏（しゅとけん）の電車（でんしゃ）は朝（あさ）とても混（こ）む。","Trains in the Tokyo metropolitan area are very crowded in the morning.","","11","1","21","できる日本語 中級 本冊"
"私立大学","しりつだいがく","private university","private university","彼（かれ）は私立大学（しりつだいがく）に通（かよ）っている。","He attends a private university.","","11","1","21","できる日本語 中級 本冊"
"対象","たいしょう","target","target / subject (of a survey, study, etc.)","若者（わかもの）を対象（たいしょう）にアンケートを取（と）った。","We surveyed young people.","","11","1","21","できる日本語 中級 本冊"
"親元","おやもと","one's parents' house","one's parents' home","大学（だいがく）進学（しんがく）で親元（おやもと）を離（はな）れた。","I left my parents' home to go to university.","","11","1","21","できる日本語 中級 本冊"
"離れる","はなれる","to leave","to leave / become separated / be far from","故郷（こきょう）を離（はな）れて十年（じゅうねん）になる。","It's been ten years since I left my hometown.","","11","1","21","できる日本語 中級 本冊"
"家賃","やちん","rent","rent (for housing)","このアパートは家賃（やちん）が高（たか）い。","The rent for this apartment is high.","","11","1","21","できる日本語 中級 本冊"
"一月","ひとつき","one month","one month (duration; read ひとつき, not いちがつ)","一月（ひとつき）でかなり上達（じょうたつ）した。","I improved a lot in one month.","","11","1","21","できる日本語 中級 本冊"
"過去","かこ","past","the past","過去（かこ）のことは気（き）にしない。","I don't worry about the past.","","11","1","21","できる日本語 中級 本冊"
"最低（な）","さいてい","minimum","lowest / minimum; also 'the worst' (colloquial)","最低限（さいていげん）の生活費（せいかつひ）を計算（けいさん）する。","I calculate the minimum living costs.","","11","1","21","できる日本語 中級 本冊"
"厳しい","きびしい","hard","strict; severe; harsh; (of circumstances) tough","練習（れんしゅう）が厳（きび）しい。","The training is tough.","（生活が厳しい）hard (it is hard to make ends meet)","11","1","21","できる日本語 中級 本冊"
